ID	CRISPRtype	MLST	Ambiguous
ab09287		2	
ab09288		2	
ab09289		2	
ab09290		2	
ab09291		2	
ab09292		2	
ab09293		2	
ab09294		2	
ab09295		2	
ab09296		2	
ab09297		2	
ab09298		2	
ab09299		-	
ab09300		-	
ab09301		2	
ab09302		2	
ab09303		2	
ab09304		2	
ab09305		-	
ab09306		-	
ab09307	I-Fb	1	
ab09308	I-Fb	1	
ab09309	I-Fb	1	
ab09310	I-Fb	1	
ab09311	I-Fb	1	
ab09312	I-Fb	1	
ab09313		2	
ab09314		2	
ab09315	I-Fb	1	
ab09316	I-Fb	1	
ab09317		2	
ab09318		2	
ab09319		2	
ab09320		2	
ab09321		2	
ab09322		2	
ab09323		-	
ab09324		-	
ab09325	I-Fb	1	
ab09326	I-Fb	1	
ab09327		2	
ab09328		2	
ab09329		2	
ab09330		2	
ab09331		2	
ab09332		2	
ab09333		2	
ab09334		2	
ab09335		2	
ab09336		2	
ab09337		2	
ab09338		2	
ab09339		2	
ab09340		2	
ab09341		2	
ab09342		2	
ab09343		187	
ab09344		187	
ab09345		187	
ab09346		187	
ab09347		2	
ab09348		2	
ab09349		2	
ab09350		2	
ab09351		2	
ab09352		2	
ab09353		2	
ab09354		2	
ab09355		2	
ab09356		2	
ab09357		2	
ab09358		2	
ab09359		2	
ab09360		2	
ab09361		2	
ab09362		2	
ab09363		187	
ab09364		187	
ab09365		2	
ab09366		2	
ab09367		2	
ab09368		2	
ab09369		2	
ab09370		2	
ab09371		2	
ab09372		2	
ab09373		2	
ab09374		2	
ab09375		2	
ab09376		2	
ab09377		2	
ab09378		2	
ab09379		2	
ab09380		2	
ab09381		2	
ab09382		2	
ab09383		2	
ab09384		2	
ab09385		2	
ab09386		2	
ab09387		2	
ab09388		2	
ab09389		2	
ab09390		2	
ab09391		2	
ab09392		2	
ab09393		-	
ab09394		103	
ab09395		2	
ab09396		2	
ab09397		2	
ab09398		2	
ab09399		2	
ab09400	I-Fb	1	
ab09401	I-Fb	1	
ab09402	I-Fb	1	
ab09403	I-Fb	1	
ab09404		2	
ab09405	I-Fb	1	
ab09406		2	
ab09407		2	
ab09408		2	
ab09409		2	
ab09410		2	
ab09411		2	
ab09412	I-Fb	1	
ab09413		2	
ab09414		2	
ab09415		2	
ab09416		2	
ab09417		164	
ab09418	I-Fa	16	
ab09419		1432	
ab09420		2	
ab09421		2	
ab09422		2	
ab09423		2	
ab09424		1430	
ab09425		2	
ab09426		2	
ab09427		1430	
ab09428		2	
ab09429		2	
ab09430		2	
ab09431		215	
ab09432		2	
ab09433		2	
ab09434		1430	
ab09435		2	
ab09436		1432	
ab09437		10	
ab09438		2	
ab09439	I-Fa	16	
ab09440		2	
ab09441		2	
ab09442		2	
ab09443		-	ambiguous
ab09444		129	
ab09445		2	
ab09446		2	
ab09447		2	
ab09448		2	
ab09449		2	
ab09450		164	
ab09451		2	
ab09452		578	
ab09453		2	
ab09454	I-Fb	25	
ab09455		2	
ab09456		2	
ab09457		1432	
ab09458	I-Fb	-	
ab09459		2	
ab09460		1356	ambiguous
ab09461		2	
ab09462		2	
ab09463		2	
ab09464		2	
ab09465		2	
ab09466		2	
ab09467		2	
ab09468		2	
ab09469		2	
ab09470		2	
ab09471		2	
ab09472		2	
ab09473	I-Fa	52	
ab09474		2	
ab09475		823	
ab09476		1431	ambiguous
ab09477		2	
ab09478		2	
ab09479		2	
ab09480		2	
ab09481		103	
ab09482		-	
ab09483		2	
ab09484		2	
ab09485		866	
ab09486		374	
ab09487		2	
ab09488		1153	
ab09489		2	
ab09490		203	ambiguous
ab09491	I-Fa,I-Fb	653	
ab09492		2	
ab09493		215	
ab09494		2	
ab09495		2	
ab09496		2	
ab09497		164	
ab09498		2	
ab09499		2	
ab09500		2	
ab09501	I-Fa,I-Fb	1433	
ab09502		2	
ab09503		10	
ab09504		215	
ab09505		2	
ab09506		215	
ab09507		1057	ambiguous
ab09508		2	
ab09509		32	
ab09510	I-Fb	193	
ab09511		2	
ab09512		2	
ab09513		2	
ab09514		2	
ab09515		2	
ab09516		2	
ab09517		2	
ab09518	I-Fb	25	
ab09519		2	
ab09520		2	
ab09521		2	
ab09522		164	
ab09523		2	
ab09524		164	
ab09525		2	
ab09526	I-Fb	25	
ab09527		2	
ab09528		2	
ab09529		164	
ab09530		2	
ab09531		2	
ab09532		2	
ab09533		2	
ab09534		2	
ab09535		2	
ab09536		372	ambiguous
ab09537		939	
ab09538		164	
ab09539		2	
ab09540		2	
ab09541		164	
ab09542		2	
ab09543		578	
ab09544		2	
ab09545		2	
ab09546		2	
ab09547	I-Fb	25	
ab09548		164	
ab09549		16	
ab09550		164	
ab09551		129	
ab09552		164	
ab09553		129	
ab09554		16	
ab09555		215	
ab09556		2	
ab09557	I-Fa	16	
ab09558		2	
ab09559		2	
ab09560		2	
ab09561	I-Fa	16	
ab09562		2	
ab09563		2	
ab09564	I-Fb	25	
ab09565		164	
ab09566		2	
ab09567		2	
ab09568		129	ambiguous
ab09569		2	
ab09570		2	
ab09571		16	
ab09572		164	
ab09573		374	
ab09574	I-Fa	16	
ab09575		164	
ab09576		2	
ab09577	I-Fa	108	
ab09578		374	
ab09579		129	
ab09580	I-Fb	113	
ab09581		164	
ab09582		164	
ab09583	I-Fa	16	
ab09584		215	
ab09585	I-Fa	16	
ab09586	I-Fb	193	
ab09587		2	
ab09588	I-Fb	-	
ab09589		215	
ab09590		129	
ab09591		374	
ab09592		215	
ab09593		2	
ab09594		215	
ab09595		2	
ab09596		215	
ab09597		2	
ab09598		215	
ab09599	I-Fb	-	
ab09600	I-Fb	-	
ab09601	I-Fb	25	
ab09602		2	
ab09603	I-Fb	-	
ab09604		2	
ab09605		2	
ab09606		2	
ab09607		2	
ab09608		2	
ab09609		2	
ab09610		215	
ab09611		2	
ab09612		2	
ab09613		2	
ab09614		215	
ab09615		215	
ab09616		2	
ab09617		2	
ab09618	I-Fb	1	
ab09619		636	
ab09620		2	
ab09621		2	
ab09622		-	
ab09623	I-Fb	1	
ab09624		2	
ab09625		-	
ab09626		499	
ab09627	I-Fb	1	
ab09628	I-Fb	1	
ab09629	I-Fb	1	
ab09630	I-Fb	1	
ab09631		1230	
ab09632		-	
ab09633		-	
ab09634		46	ambiguous
ab09635	I-Fa	1596	
ab09636	I-Fa,I-Fb	1018	
ab09637		315	
ab09638		437	
ab09639	I-Fa	-	
ab09640		2	
ab09641		2	
ab09642		2	
ab09643		78	ambiguous
ab09644		78	ambiguous
ab09645		2	
ab09646		164	
ab09647		2	
ab09648		2	
ab09649	I-Fb	1	
ab09650		2	
ab09651		2	
ab09652		2	
ab09653		2	
ab09654		187	
ab09655		45	ambiguous
ab09656		164	
ab09657		15	ambiguous
ab09658		2	
ab09659		2	
ab09660		2	
ab09661		2	
ab09662		2	
ab09663		2	
ab09664		2	
ab09665		2	
ab09666		2	
ab09667		2	
ab09668		2	
ab09669		2	
ab09670		2	
ab09671		2	
ab09672		45	ambiguous
ab09673	I-Fb	19	
ab09674		2	
ab09675		1142	
ab09676		2	
ab09677	I-Fb	1	
ab09678		570	
ab09679		2	
ab09680		2	
ab09681		2	
ab09682		2	
ab09683		2	
ab09684	I-Fb	1	
ab09685	I-Fb	1	
ab09686		2	
ab09687		2	
ab09688		2	
ab09689		2	
ab09690		604	
ab09691		2	
ab09692		2	
ab09693		2	
ab09694		2	
ab09695		2	
ab09696	I-Fb	81	
ab09697		2	
ab09698		2	
ab09699		400	
ab09700		400	
ab09701		2	
ab09702		400	
ab09703		2	
ab09704		2	
ab09705		499	
ab09706		2	
ab09707		2	
ab09708		78	ambiguous
ab09709		2	
ab09710		2	
ab09711		15	ambiguous
ab09712		78	ambiguous
ab09713	I-Fb	1	
ab09714		571	
ab09715		2	
ab09716		2	
